SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
970.84283	781.3883	720.7177	800.83124	3739.1553	570.3039	783.448	716.43286	834.84924	852.7131	482.91452	683.62787	787.99817	4064.8933	837.8429	1000.8543	836.93054	846.4893	814.99207
291.28983	279.13403	277.77493	218.17941	1011.39874	148.72588	145.96736	137.5542	179.5502	220.78285	121.809044	278.88272	79.00312	745.1949	127.021065	255.74422	257.17514	114.7058	167.32169
570.6888	597.63556	597.6573	887.5268	526.24097	373.55832	323.83636	619.9147	583.39075	228.22067	462.16232	344.5301	140.52356	496.5544	338.1477	410.41968	347.1643	390.35574	225.7487
1303.0588	1638.7743	1045.4979	583.13434	2481.949	1904.4315	1665.6989	1398.0259	1836.9587	558.6635	1058.1416	681.22186	554.90295	2978.6133	2021.5765	1258.8131	1200.9558	1713.6681	2056.3162
2138.8015	2268.119	2083.4707	2016.3918	4288.693	4725.5415	2804.8794	2160.7148	1607.4065	1722.3368	4538.09	1940.1631	1552.0841	4158.8438	3719.0625	1491.0027	1663.6422	2246.7395	1522.0798
541.34674	486.10876	639.2714	783.0697	1705.7853	787.18896	492.45438	496.72348	358.97668	451.56155	605.0618	334.26312	151.68999	1389.3875	690.494	362.9164	417.94882	522.4185	204.5706
509.2441	517.0719	448.11166	518.49884	2956.8728	502.9541	505.75714	406.80862	192.5951	427.302	261.96118	301.5142	178.53122	1715.979	638.5418	631.08	589.5538	723.5182	440.14124
274.91702	194.51491	182.69418	186.62828	2083.855	272.2102	327.5785	130.79259	162.52486	82.33614	304.75735	166.16025	72.59009	2287.0164	524.3426	136.16396	215.36415	451.36728	102.587715
366.96875	383.06592	479.18192	738.2326	1633.095	452.49637	220.49564	366.7829	307.43353	270.1838	390.0486	362.6403	348.5501	1641.4066	547.3016	403.31213	383.73407	594.8847	355.50812
628.648	618.7746	508.00604	661.2503	985.43964	571.4517	440.36514	539.67487	484.50702	669.42975	743.1659	718.9143	310.8361	891.9366	545.0076	640.70795	546.5385	679.027	511.9739
1508.17	1518.178	1332.573	970.6995	4911.1846	1549.661	2151.1445	1275.9817	1736.4069	1374.0854	1013.9693	1753.8958	783.5148	4341.2046	2080.2595	1620.4365	1475.0363	1455.7123	1175.5072
839.49316	766.9389	711.94	689.96045	27.980053	116.66886	577.97754	745.17975	765.75604	1082.3807	657.26825	2061.6252	1508.5153	888.62976	790.4691	899.4437	1208.6697	428.44833	776.42145
496.54092	484.06073	539.3371	442.15808	1341.0641	444.0392	475.07205	431.9715	359.0329	518.14124	642.7133	535.78	265.77957	1473.3142	618.428	619.381	508.18463	492.49667	357.03723
3481.426	4968.892	2927.0356	1925.3265	3594.3906	8248.6045	5065.619	5579.0063	2658.8088	1750.9507	8230.462	3014.6438	3945.9087	4110.591	7047.0654	4922.636	3873.1846	6012.2773	3169.777
3356.5266	2891.671	2754.1113	2758.0994	14471.29	2650.8499	3348.561	3268.3315	3092.8232	3897.9673	2082.7078	4037.556	4064.095	16170.412	4353.5522	3951.7578	3585.902	3813.138	4168.7554
625.3813	692.14105	693.0002	682.2732	1259.822	763.5801	722.523	641.9994	499.27634	654.1658	1198.7168	635.32184	488.4487	1779.2773	961.40234	612.5606	626.6904	869.7496	674.86804
1026.4391	745.58905	1262.8622	1119.0895	524.0573	367.65945	429.41904	421.90775	1191.5343	598.48737	854.55066	569.36487	156.19304	1418.2655	858.4881	692.6221	996.54834	751.2149	688.47516
456.4452	544.417	243.38628	256.07733	2090.0098	1871.0168	1107.0653	925.578	710.2903	645.8206	1257.5641	408.14563	390.66742	726.31	628.04456	358.36688	369.61087	376.61893	322.08987
1233.025	930.99066	714.9506	971.2389	933.6969	462.27863	762.49194	423.85324	428.3686	972.51056	219.33304	724.20807	781.7029	1340.385	1173.3297	641.3569	510.895	619.3671	562.3293
493.4503	543.8887	615.5202	714.79	334.33585	325.48654	313.92203	437.662	995.46375	574.0573	474.6595	322.00406	379.59763	369.4159	498.3268	425.35782	404.6245	570.53357	669.0827
1227.6896	1147.5867	942.50995	774.9847	4268.0566	3477.963	1897.5228	1370.8027	957.12756	866.96423	1767.019	732.955	483.25513	4061.3157	2919.1907	1131.8392	949.40485	2095.8796	1096.1113
1385.7721	1217.2675	1639.2025	1486.3911	2795.5542	721.0859	989.4544	986.3227	1017.1159	1654.4276	907.7653	1299.4602	460.86154	2997.8562	986.7774	1197.9795	1252.1078	1139.3369	1776.7844
564.33105	467.85992	473.06772	330.42673	671.91156	145.55647	341.7359	378.6894	376.51645	461.68677	207.67235	400.63904	268.11313	1467.9436	423.80518	528.73517	423.69742	545.32574	497.5092
682.96564	931.0327	568.8286	734.1138	1380.6244	749.2268	609.0777	712.84143	686.7397	603.5106	736.7136	756.0708	420.92072	1499.9625	810.4812	593.88995	781.7105	549.8035	312.2851
655.73706	589.0271	651.6291	747.7014	1165.2506	962.28894	517.36847	581.7147	527.9466	681.06525	809.1994	383.21155	259.4144	1181.5867	573.5436	766.48645	512.4872	561.81366	436.39536
463.87674	554.45056	321.17703	380.45856	8581.807	5823.1074	1598.8821	291.22763	892.06903	266.9157	257.6399	372.8251	910.52106	3970.4048	2978.2236	63.70145	164.74706	176.13666	307.1427
1394.7708	1679.4993	2347.538	1590.4062	1576.9513	692.308	919.6232	1049.9249	1003.7367	1145.0266	839.27515	1228.9161	464.6009	1572.4104	932.3567	1219.7339	1348.0927	1055.9054	1067.4229
785.1775	1005.5298	672.1502	531.34827	741.11456	933.4493	995.1867	928.28796	746.9515	468.26056	1657.4733	774.3343	761.41235	1016.3967	968.7049	918.04504	927.49384	926.5225	1003.2514
405.9897	398.32663	444.29895	265.38525	687.80695	437.8994	417.56464	327.44113	90.93319	207.98232	174.10324	375.23538	133.08733	547.18475	568.56525	348.8022	394.10303	256.8095	83.47398
441.64496	494.47986	559.59143	344.1867	857.03467	331.96497	427.58322	441.20056	179.77623	367.95392	364.57138	495.93158	78.18313	1131.5084	414.66022	710.699	733.16235	454.74426	365.1602
565.67236	329.72324	422.45245	583.552	323.59363	171.54344	531.1222	237.89787	468.86908	133.23082	225.01292	140.93028	164.57718	522.8557	367.55215	249.68575	147.67354	177.30339	104.33656
1098.7424	947.0424	890.386	1033.9656	940.706	514.9136	634.1274	531.90137	491.68378	679.0195	638.051	559.8127	432.34375	1305.1024	719.3771	638.2649	786.7086	631.1749	541.04114
2340.3333	2138.1304	2255.8962	2706.7249	2526.7612	975.9871	1419.7582	1969.543	1863.5074	2357.5728	1269.5519	2120.5664	841.26337	2292.772	1358.9395	2083.1392	2295.6282	1613.7526	1961.0145
1053.0243	931.9889	1091.4852	1216.6659	277.71902	409.99915	634.1806	1097.2239	1044.6924	561.18695	1594.9016	1131.2491	909.2523	627.99854	1094.2711	1028.8325	1323.878	1122.3655	1203.9314
1231.9137	895.9072	1101.951	838.73627	5076.3906	756.4099	1214.9222	1072.9358	717.271	1554.977	532.06537	903.7399	1455.243	4811.4844	1084.7434	1475.5004	911.9745	1497.419	2043.536
129.88013	220.74133	191.87547	82.89331	270.82883	65.1811	210.44704	305.719	188.36136	161.79013	88.68811	645.5677	194.67963	419.18503	169.64168	394.76736	487.94247	195.62396	277.5566
664.9363	772.39575	602.13806	396.99243	1892.7273	683.07635	550.8545	751.03394	410.01706	528.0868	349.64706	913.732	920.594	1532.9421	543.2658	1103.5896	926.69867	717.04254	742.25684
512.76105	760.6194	556.7817	327.22107	605.22736	504.1871	534.8645	297.7821	564.0197	188.05441	1005.8611	103.60141	142.67427	941.6073	733.8175	464.7102	157.34132	205.23468	158.21939
1013.88	996.34235	1576.3114	1622.8514	12.301622	20.095564	551.62854	1574.639	1577.7903	1212.2592	2314.5845	1412.0293	901.7286	633.2168	933.124	884.08594	1342.7874	1231.6453	1731.8538
1777.1527	1435.3619	1443.733	1977.5618	536.22107	716.3799	1120.0746	1620.8247	2118.093	1754.7764	1852.3647	1171.3604	1351.1288	1003.23035	1381.0453	1904.7511	1312.962	1929.5464	2160.7659
2120.1672	2146.899	3140.627	2117.8247	4273.6387	1352.5332	1457.4938	1668.3635	1546.6143	2334.411	960.21924	2035.0485	1319.079	3124.7986	1329.5391	2828.854	2130.8115	2418.6438	2665.8953
974.52313	1226.7579	676.7198	1281.7968	875.5631	257.53418	130.99718	642.24457	459.99078	262.1533	1030.3221	448.87305	213.09985	966.2125	411.32925	694.2138	464.3745	567.8172	101.74694
885.86395	1221.0073	724.70416	840.2887	3922.6917	5339.605	931.9376	1129.6865	403.54498	524.9725	902.4134	597.6801	234.41225	1078.8545	1406.1879	714.3553	606.81323	749.6253	360.8957
888.77856	629.08777	654.34235	1072.3715	1117.7102	694.4133	602.4684	519.3599	410.78574	473.02737	1099.7802	437.765	36.76319	1216.1836	756.31366	371.1893	362.51404	516.21594	138.45723
853.2908	974.1593	885.0272	609.8496	1937.679	766.22736	916.2014	687.58606	579.38086	569.7049	578.7359	897.6865	301.811	1826.133	919.00446	976.78735	861.35254	758.4756	672.51013
699.0314	592.3869	676.5058	634.7068	1591.6603	340.51767	760.63464	535.9852	446.42694	509.94812	317.20035	374.59317	283.53482	1919.3123	581.2493	834.52155	577.1495	798.54065	892.37665
61338	57108.87	52851.207	54997.957	44004.242	42593.996	60421.215	62090.65	68311.36	69063.04	79436.58	57234.73	73430.22	65672.61	71069.695	70437.75	62489.246	71958.555	120390.33
873.93463	1071.2638	1021.17804	748.4329	4835.13	855.5224	1082.8073	924.36755	790.5386	1195.4064	570.9267	1728.295	690.1435	4453.6353	1020.8864	1594.8817	1438.4146	1056.0078	1233.1902
126.640175	115.174484	103.490036	77.12218	908.8741	1149.6088	271.78006	283.241	202.23317	53.858833	211.52095	112.93967	103.31353	455.16968	457.7944	63.082348	78.795235	72.411934	53.443913
219.21632	199.68954	211.23378	407.11932	34.681225	21.159224	302.1695	233.14107	36.46874	474.48	461.8504	20.381296	263.22787	55.683006	55.594944	154.42221	15.455811	150.25836	3.4512057
1165.7251	903.397	1173.4336	777.0061	30.833452	510.20132	759.73883	1188.1022	1429.2452	1859.7358	415.7679	2391.5857	4588.9604	18.978136	648.90186	1860.3191	1394.3826	949.3113	2038.805
360.67255	297.86078	342.29538	582.47565	110.027275	76.3057	88.90651	220.46378	215.3869	201.5063	252.01793	124.40444	45.640186	105.85894	119.725006	113.78411	175.88608	95.871155	70.625755
710.0483	678.8286	868.538	553.2719	1979.6063	269.286	532.1282	657.49817	719.76526	1275.6559	317.6733	1365.7698	2615.9028	2335.4678	349.2509	1193.2676	929.6846	621.652	1216.7836
723.5533	630.7291	830.1783	625.5982	289.69998	461.69275	554.69147	517.04565	635.16016	389.0263	629.4219	588.8717	533.6126	405.95535	705.1917	606.6343	380.09955	735.1231	951.3851
393.93127	294.11426	317.26373	289.33087	1258.4445	232.64928	249.91359	319.49405	240.18639	490.87384	167.299	340.82465	387.4539	1136.6466	334.20792	485.3904	370.43756	331.34772	406.27338
345.6955	436.09	297.0246	259.03195	1810.95	582.51227	204.37198	345.40662	270.51355	358.50333	191.52116	203.29909	139.64644	821.3899	483.97342	498.8414	162.11583	204.13974	178.72502
432.8156	301.21967	208.22844	210.30217	1453.7864	623.51263	514.6961	257.51205	307.8933	351.8578	242.37988000000001	666.5715	214.10297	1396.1761	590.0985	339.1642	482.15872	298.03302	285.1958
1323.7528	2018.6716	1291.2275	1616.9552	2644.0566	776.8073	1488.0826	1182.7202	446.48346	1086.7834	1814.5156	1250.4692	106.124504	4742.812	2353.9553	1451.5509	1874.0518	1505.0358	651.7501
659.48505	574.53357	625.02386	791.56506	642.81793	316.0551	459.03555	416.51053	750.72455	505.4705	412.34204	574.0361	525.4004	653.0917	387.42377	503.77234	506.12762	450.64465	370.22446
689.0126	371.81857	554.5283	964.3498	718.3014	281.93982	307.92676	431.89413	333.18173	528.20966	239.49023	481.1061	345.297	528.5006	477.49463	339.9313	431.7441	408.94562	352.7634
279.29886	336.33047	554.76483	493.5183	15.426023	15.351824	323.70715	381.71066	534.9389	242.6029	604.2255	374.0246	493.01712	366.29602	363.69904	348.4391	603.33	601.64276	1084.6779
107.15841	68.71861	88.596535	123.245415	329.29852	589.8057	222.71286	94.823616	99.34879	63.559162	121.7125	31.225836	12.903574	518.7158	464.31134	37.900032	61.631256	43.3226	39.272903
754.98987	616.49384	1006.2377	1329.5044	843.6456	463.79388	431.42175	448.8631	334.45377	599.4785	381.56152	619.2395	131.85384	792.90656	678.572	567.7781	715.79193	431.16653	360.86676
5739.979	5538.3247	6761.312	7310.2427	10244.055	5939.4033	5984.453	5261.363	4386.672	5029.2227	5313.6978	5529.2905	2729.3228	8177.2266	4781.541	5860.1733	5855.5347	5153.2046	5595.5684
1079.6874	1211.2987	757.6694	773.2874	1701.5172	2015.1084	1204.8254	936.5925	663.18	845.2004	701.44	1439.8246	1364.1516	2223.2178	2099.2156	1248.532	1179.0333	1111.6138	730.0735
560.81604	670.58954	761.0602	595.83795	519.78296	830.77954	498.89633	593.59564	445.92636	403.03632	378.22485	361.96204	120.416046	455.63467	703.2473	462.0191	806.5231	648.2735	558.91943
4369.4976	3015.191	4049.054	4864.494	1547.2648	998.1363	2231.169	2977.043	2353.9697	3414.5974	1364.224	2785.7004	2510.2021	2296.8015	2490.952	2985.5115	2704.8882	3082.5447	3630.986
2054.552	1909.2751	1875.913	1830.8083	5905.4062	1811.7511	2207.5784	2105.0698	1659.7191	2090.6128	986.15875	2461.9856	3784.5833	4647.074	2238.0876	3124.647	2639.4973	2506.9487	3073.7224
1677.6884	1357.389	1212.1744	2023.2676	2164.822	1654.1938	1914.3376	1775.9341	1992.9375	1569.17	2552.9998	1257.3015	1955.1998	2834.708	2790.1072	1847.7716	1396.2028	2217.5789	2209.424
653.3998	995.70233	909.91205	523.9657	928.58374	298.40524	560.9737	698.9391	297.0296	458.1052	436.22592	1349.541	412.7499	1475.4003	527.9685	1432.0774	1249.9983	729.2807	562.60284
210.32251	207.28764	236.69579	222.2234	268.11008	61.320652	317.21866	253.1009	377.95355	389.76978	434.44952	362.19464	49.19471	778.0186	288.47946	190.54457	305.28204	161.12498	138.64485
1275.3358	1349.5415	1105.3876	1031.5577	70.52108	178.18922	403.36703	1652.3977	1343.1344	1500.5208	2853.629	1583.7913	612.0188	257.4431	613.68933	2088.5857	1316.1096	1635.8978	1835.56
1342.5757	1430.5823	1486.6471	1509.1035	1800.7516	799.9406	1127.3531	1093.7375	785.7446	987.99585	1173.0085	1036.4889	750.97577	2885.1338	1348.5535	1294.3219	1436.2336	1317.6355	1078.9392
2399.789	2330.965	1888.3976	2015.3876	1399.892	2452.7585	1632.0469	2638.1675	3148.4626	2992.016	2750.579	3750.5117	3439.3228	869.87915	2097.6113	3155.5352	2516.5037	2172.8208	3323.463
415.46487	432.5567	361.79276	336.9496	4015.0244	670.34827	276.66003	422.99094	386.74432	425.44598	215.38943	481.9176	435.37628	2636.65	607.67206	496.14334	376.98007	749.49744	339.09122
408.2304	239.54388	311.4658	381.94238	159.34572	102.99443	196.45712	276.65042	463.6763	487.61105	231.54462	364.66766	536.29895	197.24548	187.63722	382.48126	265.5329	269.03793	634.84875
1966.7032	2678.964	2789.4253	1499.5543	1912.6719	1197.5436	1715.3844	2343.6538	2051.881	1507.762	890.6343	4701.713	3673.6597	2277.8926	2086.3376	4473.857	3430.0427	2272.9524	2481.4702
1051.7881	1159.8082	904.96857	926.406	2075.0298	1770.3597	1447.0126	1065.8484	861.9965	923.69916	1283.4484	779.8359	453.75082	2354.1958	1932.5817	1027.2096	1040.3699	1249.631	914.6784
268.98346	262.52466	276.79367	291.6384	881.57245	136.07953	284.88806	252.74962	121.57613	306.74323	125.32991	260.50427	79.51238	931.8272	299.46826	300.44025	298.4513	380.52658	374.9946
1759.9076	1139.796	2183.5344	2629.2463	976.32965	660.27136	1251.2701	1200.9542	1020.6951	1665.5309	1316.3348	670.0027	393.59717	1622.7069	1142.5446	1110.2039	914.50854	1148.3687	944.8289
2137.032	2143.4553	1792.7869	2062.552	2949.9973	2171.3252	2635.5684	2877.3774	1800.1354	2524.836	2742.3972	2524.7527	1604.412	2673.058	2987.2803	3188.285	2848.5178	3948.2454	4596.488
38.85828	62.716156	16.259623	39.2059	357.16446	213.93762	849.40546	84.5147	526.85645	14.131208	171.51747	167.56119	51.468853	720.65326	554.24255	2.1615787	5.3240027	38.20388	4.2952037
1083.8457	797.21826	1309.6357	1634.2313	25.87375	17.645248	152.32854	241.8643	212.10313	217.21678	332.0513	309.71585	294.11877	477.05194	433.32623	281.78036	133.27707	468.3668	317.74234
810.91614	540.5516	809.42474	644.775	282.38602	152.77269	310.056	298.80655	249.39418	361.85013	151.18665	408.5091	342.18457	329.65073	246.56708	538.18164	506.07654	395.07846	420.22757
411.26077	521.03064	407.7041	595.4876	824.565	530.80457	412.1303	442.79715	439.9443	356.52237	587.48126	582.5418	360.53342	827.03510000000006	615.8428	542.5025	544.0705	403.79684	325.0626
1069.5829	1117.3873	1154.8629	844.2647	1015.11707	1071.683	886.79504	993.3609	588.0819	542.0292	1136.3799	969.10034	635.76776	1381.6078	1112.6886	806.8812	1220.9773	969.2304	509.39514
630.947	616.7513	438.32077	538.37964	733.33984	925.32184	594.9485	904.32916	363.54575	590.546	888.62604	785.5327	398.21866	689.2006	635.54236	816.834	614.6544	946.30646	356.36563
356.27887	398.67218	443.35413	401.9773	0	0.9936204	24.207907	126.88282	112.49219	122.02525	42.375797	348.4312	221.74228	171.73901	98.457016	279.5436	233.65085	164.09364	161.18596
914.22345	820.9418	1097.5693	717.3444	3174.4648	522.9945	985.93256	936.5641	656.18384	1159.2885	681.90466	822.75287	602.82794	3718.033	1021.9896	1011.65045	1045.4326	1221.2302	1124.9926
784.8402	524.2961	723.3615	613.35596	894.85187	364.17902	580.06805	580.648	464.0764	840.2627	299.36322	613.1744	452.35974	778.90594	510.47647	899.5367	669.2874	743.6958	1049.2849
473.64603	485.9805	565.3423	425.06046	654.282	379.87363	562.487	367.2098	221.93733	449.24707	374.3099	733.5092	229.31174	696.518	395.3435	641.1999	589.4386	351.52878	241.46893
1791.0496	2018.8221	2596.7793	2364.2007	542.7345	270.70834	869.3021	1437.1671	872.18884	1885.8363	2102.4287	1434.1167	1111.9923	2016.6205	1091.1138	1655.0695	1741.5209	1365.0022	2195.0051
5726.836	4884.6934	5311.214	7327.776	252.89348	154.1226	3938.3699	9114.475	11200.214	14497.098	16871.498	7263.7754	6813.074	6241.8706	4031.741	7888.3843	7835.1416	8256.141	10301.532
923.90875	884.8072	1011.88385	980.28	2365.7156	577.02637	817.05023	948.77374	584.5276	619.8016	706.7802	525.64105	289.33005000000003	2817.9128	844.2913	704.3123	844.4283	691.2933	781.0802
614.27905	791.42786	512.3523	531.5275	1221.177	361.28647	288.1878	349.97406	294.68265	260.60986	265.8347	440.40704	192.44588	1156.9025	313.30634	448.90213	510.35086	424.8349	311.5983
250.78311	328.80777	511.95096	1008.0025	678.37427	191.76747	168.3458	402.8352	137.80144	173.8928	408.31284	587.492	132.52782	1002.55695	383.54013	430.89145	475.92953	437.71445	174.33533
327.02283	244.22644	420.07224	411.678	681.81006	200.81891	405.89883	230.74014	657.7776	289.11984	334.1005	313.26956	186.80605	1098.546	431.57495	267.1572	264.3946	251.31133	239.84048
322.6104	342.70636	246.93842	212.43112	497.26944	330.36002	301.60107	238.89575	151.76279	129.64894	218.77457	266.7417	139.84467	709.9128	502.56787	305.19913	282.33456	498.79675	167.33101
6825.8213	6732.868	5351.646	7756.431	7930.334	8488.32	7403.614	7540.6367	7870.9683000000005	6190.804	13833.719	7083.196	10326.945	8803.963	11335.423	6627.2007	6263.0474	9261.088	6585.7427
1349.6215	1316.294	1810.6705	1620.734	682.0754	798.46405	970.90784	1252.9324	976.2125	1100.9213	1137.7279	789.2912	733.3689	788.7763	1026.6385	988.17395	920.8675	1219.0822	770.55835
674.8059	553.0669	912.3997	732.53955	1703.0149	810.04724	836.0438	995.6678	743.6908	720.627	1079.5513	917.932	174.36139	1739.2681	900.4895	1031.3275	1126.4741	828.921	357.78543
2204.7974	943.1073	1319.4283	2233.6436	305.92694	116.28167	100.73777	595.4819	977.8172	1358.937	1005.62665	1287.378	108.051994	329.88403	96.47658	133.1064	182.91066	1077.6487	101.084656
2625.197	2997.667	2265.2393	1913.2947	6678.6436	6982.027	2980.1436	2931.9956	2052.996	2543.474	1944.253	3069.873	1169.8318	3142.9539	2762.7764	2855.5808	3515.4421	2171.01	2353.1445
533.5387	434.3405	357.04843	356.79156	1654.7621	585.5815	346.15262	550.9683	419.15204	368.52014	345.8555	673.0187	126.82134	640.87445	351.70883	448.36166	552.51306	252.28653	241.66621
900.41626	1128.1804	820.3475	750.99133	1129.0964	1263.4702	1283.4662	1224.9274	1111.0746	809.2103	1774.2926	1042.4875	984.06006	1736.8246	1892.0137	1186.4862	1190.535	1348.5963	1291.0889
512.27686	530.5687	556.78546	349.53412	2523.7095	294.96188	346.31534	516.4192	464.43457	430.81845	676.2174	607.56067	175.40985	2152.0598	373.31827	654.197	740.10333	471.2253	408.53113
707.262	1102.3721	840.66266	616.10913	2073.798	749.2198	811.5227	787.3162	663.7494	572.2566	532.30597	1462.5182	458.95493	1887.9888	871.5674	1157.261	1479.7555	733.66516	744.9624
539.84827	389.46646	484.43375	602.78107	664.94916	285.74173	297.4515	265.73465	274.0787	340.867	329.014	143.48643	216.22215	767.44135000000006	414.3731	328.7977	238.83664	449.70734	369.0243
390.08786	349.91177	465.6472	500.84756	491.01785	168.45158	257.3744	355.53952	379.99942	424.81152	324.4645	924.6268	623.6532	901.4054	290.27948	678.4412	555.9146	529.03906	544.1902
28073.562	27300.7	30391.256	19491.37	33476.68	10263.81	20674.74	26503.062	27701.977	43580.08	14930.927	62148.094	76794.41	49968.527	18123.367	50781.008	39160.277	25073.352	52494.562
2960.6292	3748.4836	3452.8135	2528.6008	1637.8911	2611.7092	3798.59	3468.6116	2661.3225	2137.7039	4606.334	1953.7817	1397.9674	2208.0278	4570.0356	3548.727	2944.4084	4565.986	5168.9395
502.62344	131.52744	641.31555	296.7467	130.32541	14.546903	46.61819	7.290575	297.08237	261.85236	52.840073	31.540855	61.99568	159.9929	183.40372	80.22432	124.804535	151.49416	629.0469
2604.8748	2916.5193	2084.9202	2484.6313	3112.568	3662.868	3767.8228	3200.232	2985.31	1587.4427	5383.6562	1532.7601	1132.937	4078.4805	5511.804	3171.5242	2720.062	4539.752	3238.7578
5672.4834	6258.0635	4634.9966	4344.2124	4852.9487	5671.694	6736.534	6837.111	6542.906	5260.079	9280.272	5248.3433000000005	5487.07	5832.771	7691.532	6727.803	6647.9307	9043.9375	10622.886
1477.995	1208.0609	1778.2434	1680.7784	35.48134	231.7474	635.5356	1069.112	1178.3512	1529.1929	829.7913	1827.4412	2571.7087	245.49942	577.97906	1629.0852	1335.4764	1147.9456	1610.0771
1364.1992	1414.546	1258.6555	1194.1783	875.23395	389.6657	815.0855	1144.7344	1051.5676	1097.2487	1137.4219	1695.271	264.45883	1597.1343	789.84973	1450.284	1642.4442	976.45715	519.3968
1019.4606	779.01135	985.9484	1130.3329	814.6884	579.5113	701.6152	871.618	731.365	1471.3386	633.38727	1311.8138	919.82056	738.2209	764.041	1079.806	923.47485	863.4876	661.4283
82.37855	76.51634	38.743164	52.107006	191.20647	162.9018	636.7398	80.69987	671.3604	25.490664	115.67889	276.83218	217.74667	1401.7253	1544.5438	40.563736	35.634644	35.286945	51.181324
649.5672	711.50916	612.7017	641.6231	1126.9509	445.73138	596.8191	598.80194	802.6517	660.6202	603.7424	877.3705	943.62286	1389.4221	779.69635	792.4849	664.05286	560.7788	540.91235
1193.1058	1307.732	1091.6932	1460.6393	2771.6387	958.3027	1053.6193	1303.2	1118.4105	859.4325	1281.9766	828.5773	283.66318	2648.794	1314.4668	1174.9283	1730.0703	1589.0632	973.9544
834.659	919.68286	819.29956	776.28424	756.9618	872.16003	752.6092	797.75336	964.2379	548.1333	1087.4467	700.42035	551.0098	768.6884	959.70996	762.1002	697.84235	835.4308	730.32477
388.65442	361.27023	513.7983	599.0959	639.3817	326.89536	440.1956	135.79623	569.95886	184.18024	518.47723	171.44383	50.20218	633.5362	372.494	180.8236	353.91183	255.14833	377.7204
12738.035	14913.377	8991.545	9440.736	20087.201	31470.62	12420.176	18873.203	7232.477	5214.8833	23930.11	3412.1228	3451.375	12164.64	19649.938	9056.068	8364.354	19706.36	11230.998
1042.2633	1185.5706	691.74963	1018.96967	1649.5085	1125.4144	1389.2617	1081.8646	546.2328	771.2704	1284.5663	527.7745	427.0363	1967.3634	1358.4973	867.8963	658.23236	1186.0879	810.6381
598.9576	489.5487	450.81912	495.36273	3873.3086	737.155	608.7345	602.74976	661.412	418.8867	254.46721	395.72278	595.69934	2632.482	715.71875	497.11194	448.54037	476.77704	540.8301
341.41348	137.10481	564.54	742.22473	11.589384	51.467213	42.61128	240.07948	162.06335	137.60495	330.34085	192.01973	32.44138	141.25458	107.97884	197.64734	141.69063	221.0546	56.883163
5035.7124	4627.619	4556.7646	6532.9097	23763.977	8910.428	4592.498	5438.0806	4679.878	4286.0493	6702.5605	3543.3533	1675.987	14094.073	4833.6655	4830.325	4601.4844	4598.3945	2986.164
1117.6522	903.8523	838.7241	810.3572	737.05347	1120.37	1081.0035	613.22656	739.5203	450.53717	664.2516	453.7855	478.67538	1157.9795	1273.8864	793.2524	1048.5112	696.31885	434.7759
2969.6978	2525.3188	2939.8425	2615.9656	4963.2407	1705.326	2222.762	2328.077	2275.6797	2873.9888	1857.4436	2587.4211	639.36914	5160.462	2360.113	2477.1614	3011.6494	2745.9553	2692.476
1401.0013	1318.4841	1010.061	1223.1803	1596.8627	1079.3835	1149.8492	976.144	724.43805	902.54675	1285.9393	912.8857	726.29456	1852.2395	1457.8779	1275.1539	1310.7467	1466.7894	918.31836
62.859344	59.188038	36.217625	46.323624	152.64934	147.48819	341.54575	150.12389	683.68646	38.45341	110.90315	176.18616	176.5106	366.1646	425.0826	18.841198	34.70026	25.601555	37.269787
254.09262	204.1126	290.38135	202.58861	10.432682	101.616486	137.57788	245.98695	448.57114	507.57346	122.406685	382.29303	883.3475	1.2956377	148.33739	376.33206	276.2157	215.74565	473.87027
467.94598	346.0209	446.2237	332.8678	740.92334	250.40475	358.72592	311.7382	178.90347	274.9334	285.7595	423.7548	379.53787	852.7348	293.3861	431.43384	440.24854	338.7004	441.44666
892.3394	684.45636	742.1639	886.8947	2292.3833	404.50336	728.9694	544.66046	1127.238	619.00616	562.93256	725.46844	226.66684	2466.4019	574.0592	759.6307	947.80194	503.27206	561.35815
998.4386	642.10815	1179.042	1759.8469	14.242795	12.671848	311.10812	1057.2122	936.1024	916.92847	1222.5138	777.1795	773.2652	381.87656	746.357	769.95807	763.95996	700.9559	818.6568
1080.3115	783.0813	1380.7277	817.50446	670.0934	267.2556	559.92426	888.77313	944.6586	1050.7344	955.81213	1765.7792	1061.126	738.25476	362.07315	1006.6016	1327.7803	618.1567	436.8088
3291.962	3759.8513	2713.0642	3059.8357	2137.9546	2676.7383	4046.928	3680.2913	5795.039	3339.0845	4389.471	3695.1414	7588.416	2274.5205	3687.6267	4793.187	3308.5303	5084.627	3405.1343
765.2195	414.5583	665.46533	1270.6006	1241.7291	461.87665	407.94843	515.17	621.9298	664.3942	496.93707	217.8813	239.98595	1112.7083	564.2162	560.45905	526.371	732.93604	357.39194
2202.6504	1851.3298	2320.9236	2462.284	2670.3198	999.85846	1748.1013	1983.0698	1168.1123	2414.3286	1351.9321	1643.0522	822.04987	3093.475	2077.4465	2209.3015	1823.301	2192.384	1158.7216
